PROVINCIA,LOCALIDAD,LATITUD,LONGITUD,INAUGURACION,NORMA,NUMERO
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60636111,-58.37363889,9/12/2005,Decreto,1563
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60647222,-58.37219444,2/12/1999,Decreto,1433
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.65105556,-58.38936111,25/3/2009,Ley,26482
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.58683333,-58.39211111,21/5/1942,Decreto,120412
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,15/2/2007,Decreto,124
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60969444,-58.40744444,31/1/1946,Decreto,3039
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.587523,-58.39343,31/1/1946,Decreto,3039
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.604,-58.37388889,16/6/2010,Decreto,856
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.58925,-58.45925,12/12/2006,Decreto,1839
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60872222,-58.37361111,30/5/1933,Ley,11688
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,21/9/1960,Ley,15454
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.57041667,-58.41225,14/5/1948,Decreto,14028
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60775,-58.37325,11/7/1946,Decreto,2236
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60775,-58.37325,11/7/1946,Decreto,2236
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60775,-58.37325,11/7/1946,Decreto,2236
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,12/6/1962,Decreto,5407
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.61033333,-58.37152778,21/5/1942,Decreto,120412
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.59033333,-58.46544444,21/4/2010,Decreto,525
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,23/7/1964,Decreto,5485
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.58069444,-58.41463889,15/4/1999,Decreto,349
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60158333,-58.40794444,16/5/1997,Decreto,437
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.59769444,-58.37975,2/5/2008,Ley,26365
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60825,-58.37041667,21/5/1942,Decreto,120412
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60825,-58.37041667,21/7/2014,Decreto,1137
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60825,-58.37041667,21/7/2014,Decreto,1137
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.61519444,-58.37183333,4/9/1979,Decreto,2186
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.58886111,-58.38708333,16/8/2002,Decreto,1495
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.61355556,-58.37277778,21/5/1942,Decreto,120412
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.55661111,-58.45405556,7/9/2000,Ley,25317
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.61016667,-58.37283333,24/10/1997,Decreto,1110
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.63566667,-58.39777778,3/3/1961,Decreto,1690
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.63491667,-58.45994444,14/8/1996,Ley,24678
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60083333,-58.40541667,15/4/1999,Decreto,349
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60775,-58.37244444,30/5/1961,Decreto,4340
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.59544444,-58.38483333,13/8/2002,Decreto,1462
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.62733333,-58.46522222,22/7/1976,Decreto,1388
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.58925,-58.38697222,16/8/2002,Decreto,1495
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60941667,-58.37075,16/5/1997,Decreto,437
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.58822222,-58.40247222,13/8/2002,Decreto,1462
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.61091667,-58.38291667,20/3/1979,Decreto,653
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60511111,-58.38447222,13/5/1948,Decreto,13725
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.58105556,-58.42663889,26/10/1992,Ley,24169
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.604,-58.37388889,21/5/1942,Decreto,120412
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.59391667,-58.4065,29/5/1958,Ley,14437
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.62163889,-58.37091667,26/5/1982,Decreto,1034
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.61805556,-58.37597222,22/7/2014,Decreto,1163
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60455556,-58.37105556,29/12/2000,Decreto,1296
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60766667,-58.37338889,21/5/1942,Decreto,120412
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.59091667,-58.46488889,21/4/2010,Decreto,525
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.59011111,-58.45847222,2/10/2007,Decreto,1289
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60525,-58.38841667,21/6/2011,Decreto,837
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.54311111,-58.45588889,2/10/2007,Decreto,1272
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.61491667,-58.37397222,10/5/2004,Decreto,570
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.63280556,-58.39133333,24/11/2015,Decreto,2524
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.61322222,-58.38247222,22/7/2014,Decreto,1163
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60341667,-58.37883333,21/6/2011,Decreto,837
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60341667,-58.37883333,21/6/2011,Decreto,837
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.58416667,-58.44586111,21/6/2011,Decreto,837
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.56325,-58.4035,11/6/2001,Decreto,766
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.61047222,-58.38047222,22/7/2014,Decreto,1163
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.56022222,-58.42594444,22/7/2014,Decreto,1163
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,12/6/1962,Decreto,5407
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,31/1/1946,Decreto,3039
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,31/1/1946,Decreto,3039
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,31/1/1946,Decreto,3039
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,2/10/1946,Decreto,12806
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,4/10/1976,Decreto,2367
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,2/10/1946,Decreto,12806
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,31/1/1946,Decreto,3039
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,2/10/1946,Decreto,12806
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,30/10/1981,Decreto,1809
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,3/11/1947,Decreto,34033
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.62805556,-58.44225,25/9/2014,Decreto,1670
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.61094444,-58.37363889,5/11/1943,Decreto,12904
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.61094444,-58.37363889,11/7/2016,Decreto,843
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60816667,-58.401,28/10/1998,Ley,25045
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60816667,-58.401,14/8/1998,Decreto,950
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.61713889,-58.36725,12/9/2007,Decreto,1233
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.6085,-58.38225,21/4/2010,Decreto,523
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60902778,-58.39225,24/10/1997,Decreto,1110
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60966667,-58.39258333,28/12/1993,Decreto,2676
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.57911111,-58.46086111,3/7/2015,Decreto,1302
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.59913889,-58.37383333,18/2/1975,Decreto,369
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.605,-58.37222222,14/8/1957,Decreto,9532
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.58636111,-58.39169444,28/9/1948,Decreto,29746
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60422222,-58.36625,6/6/1967,Decreto,3968
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,31/1/1946,Decreto,3039
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.59111111,-58.46488889,21/4/2010,Decreto,525
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.59105556,-58.46130556,2/10/2007,Decreto,1289
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.59447222,-58.36627778,21/5/1942,Decreto,120412
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60763889,-58.37333333,11/7/1946,Decreto,2236
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,31/1/1946,Decreto,3039
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60833333,-58.37433333,15/11/1995,Ley,24594
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,31/1/1946,Decreto,3039
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,31/1/1946,Decreto,3039
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.61263889,-58.37705556,3/12/2014,Decreto,2311
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60708333,-58.39594444,3/7/2015,Decreto,1302
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.63022222,-58.37130556,3/7/2015,Decreto,1302
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5955,-58.37480556,15/4/1999,Decreto,349
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.61216667,-58.38166667,11/4/2002,Ley,25582
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.64738889,-58.38813889,3/7/2015,Decreto,1302
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60675,-58.37461111,19/6/2002,Decreto,1055
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.58433333,-58.3985,15/4/1999,Decreto,349
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,3/9/1982,Decreto,508
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60241667,-58.37255556,16/1/1970,Decreto,151
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.61519444,-58.36869444,31/5/1995,Ley,24491
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60155556,-58.39288889,15/10/2012,Decreto,1946
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.59936111,-58.39530556,30/9/1975,Ley,21181
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.61369444,-58.41019444,15/9/1999,Ley,25171
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.64105556,-58.38016667,3/7/2015,Decreto,1288
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.63902778,-58.36077778,29/3/2011,Decreto,373
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.63888889,-58.35963889,29/3/2011,Decreto,373
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.53852778,-58.46380556,19/8/2008,Decreto,1333
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.53852778,-58.46380556,19/8/2008,Decreto,1333
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.62536111,-58.41627778,25/9/1996,Ley,24704
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.59161111,-58.37516667,20/3/1997,Decreto,262
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60869444,-58.37058333,16/5/1997,Decreto,437
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60855556,-58.37455556,16/5/1997,Decreto,437
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60886111,-58.37852778,16/5/1997,Decreto,437
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60911111,-58.38252778,16/5/1997,Decreto,437
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60941667,-58.38669444,16/5/1997,Decreto,437
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60922222,-58.39269444,16/5/1997,Decreto,437
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60966667,-58.39830556,16/5/1997,Decreto,437
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60983333,-58.40075,16/5/1997,Decreto,437
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60972222,-58.40683333,16/5/1997,Decreto,437
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.62275,-58.37994444,16/5/1997,Decreto,437
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.61808333,-58.38022222,16/5/1997,Decreto,437
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.61244444,-58.38055556,16/5/1997,Decreto,437
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.609,-58.38069444,16/5/1997,Decreto,437
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60480556,-58.37930556,16/5/1997,Decreto,437
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60205556,-58.37813889,16/5/1997,Decreto,437
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.59563889,-58.37741667,16/5/1997,Decreto,437
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.59563889,-58.37741667,16/5/1997,Decreto,437
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60433333,-58.38038889,16/5/1997,Decreto,437
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60194444,-58.38483333,16/5/1997,Decreto,437
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60194444,-58.38483333,16/5/1997,Decreto,437
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.59172222,-58.40708333,16/5/1997,Decreto,437
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.58825,-58.41125,16/5/1997,Decreto,437
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.58519444,-58.41586111,16/5/1997,Decreto,437
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.58111111,-58.4215,16/5/1997,Decreto,437
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.58111111,-58.4215,16/5/1997,Decreto,437
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.62236111,-58.38555556,16/5/1997,Decreto,437
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.62236111,-58.38555556,16/5/1997,Decreto,437
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.62236111,-58.38555556,16/5/1997,Decreto,437
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.62386111,-58.40286111,16/5/1997,Decreto,437
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.62469444,-58.40961111,16/5/1997,Decreto,437
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.62558333,-58.41663889,16/5/1997,Decreto,437
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,31/1/1946,Decreto,3039
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,31/1/1946,Decreto,3039
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.59205556,-58.37563889,20/3/1997,Decreto,262
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.63111111,-58.47777778,2/10/2014,Decreto,1762
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.62219444,-58.36811111,2/10/2014,Decreto,1762
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.63669444,-58.48672222,2/10/2014,Decreto,1762
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.61588889,-58.38911111,2/10/2014,Decreto,1762
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.59283333,-58.36872222,19/11/1990,Decreto,2402
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.61736111,-58.36830556,27/12/2011,Ley,26714
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60522222,-58.38469444,6/2/2006,Decreto,129
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.59633333,-58.3975,11/11/2013,Decreto,1741
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,31/1/1946,Decreto,3039
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60702778,-58.37491667,19/6/2002,Decreto,1055
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.59561111,-58.36325,11/6/2001,Decreto,766
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60886111,-58.36572222,18/6/1962,Decreto,5589
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.59111111,-58.46494444,21/4/2010,Decreto,525
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,31/1/1946,Decreto,3039
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,2/10/1946,Decreto,12806
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.61697222,-58.35675,16/5/1997,Decreto,437
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.59922222,-58.37494444,3/10/1989,Decreto,929
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60702778,-58.37491667,31/1/1946,Decreto,3039
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,31/1/1946,Decreto,3039
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,31/1/1946,Decreto,3039
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,2/10/1946,Decreto,12806
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,21/9/1983,Decreto,2465
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60777778,-58.37336111,31/1/1946,Decreto,3039
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,31/1/1946,Decreto,3039
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60702778,-58.37491667,2/10/1946,Decreto,12806
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,31/1/1946,Decreto,3039
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,2/10/1946,Decreto,12806
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,31/1/1946,Decreto,3039
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,31/1/1946,Decreto,3039
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,31/1/1946,Decreto,3039
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,31/1/1946,Decreto,3039
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,31/1/1946,Decreto,3039
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60702778,-58.37491667,31/1/1946,Decreto,3039
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60777778,-58.37336111,2/10/1946,Decreto,12806
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,31/1/1946,Decreto,3039
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,2/10/1946,Decreto,12806
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,10/12/1945,Decreto,30838
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,21/9/1983,Decreto,2464
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,31/1/1946,Decreto,3039
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.58061111,-58.41486111,14/3/2007,Decreto,231
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.61513889,-58.37158333,4/9/1979,Decreto,2186
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60522222,-58.37208333,21/5/1942,Decreto,120412
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.62161111,-58.40958333,11/12/2008,Decreto,2130
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.62186111,-58.40938889,11/12/2008,Decreto,2130
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.59958333,-58.37377778,21/5/1942,Decreto,120412
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.61083333,-58.37788889,21/5/1942,Decreto,120412
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60744444,-58.379,11/8/1983,Decreto,2088
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60702778,-58.37491667,21/5/1942,Decreto,120412
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60833333,-58.40097222,14/8/1998,Decreto,950
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.62516667,-58.37008333,29/12/2000,Decreto,1296
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.61280556,-58.38275,20/10/1978,Decreto,2494
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.63691667,-58.35955556,29/12/2000,Decreto,1296
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.63708333,-58.37338889,6/7/2012,Decreto,1113
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.58836111,-58.40288889,3/4/2008,Decreto,562
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.63441667,-58.40186111,23/6/2009,Decreto,756
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.58452778,-58.39913889,2/5/2008,Ley,26367
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.59622222,-58.49444444,19/5/2015,Decreto,868
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.59622222,-58.49444444,19/5/2015,Decreto,868
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.58241667,-58.41763889,3/4/1996,Decreto,366
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.57505556,-58.40852778,16/4/2008,Decreto,652
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.58025,-58.41833333,16/5/1997,Decreto,437
